planned_run_cell_id,dataset_id,budget_id,budget_short,role_id,condition_id,condition_short,model_repeat_index,source_partition,resolved_branch,metric_path,BACC,F1_MACRO,ACC,ROC_AUC
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,0.6533333333333333,0.6446104953810755,0.6533333333333333,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,0.6466666666666667,0.643992655949129,0.6466666666666666,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,0.4983333333333333,0.4724095924466348,0.49833333333333335,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.json,0.51,0.43547664460630575,0.51,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,0.5816666666666667,0.5397859057141723,0.5816666666666667,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,0.5233333333333333,0.5006053268765133,0.5233333333333333,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,0.525,0.513307205614898,0.525,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,0.5366666666666666,0.46162982854782075,0.5366666666666666,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,0.5133333333333333,0.45112094136518,0.5133333333333333,
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01.json,0.7516666666666667,0.7511627712785056,0.7516666666666667,0.8142111111111111
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02.json,0.7866666666666666,0.7863794657261429,0.7866666666666666,0.8474111111111111
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,0.5583333333333333,0.53761730416348,0.5583333333333333,0.6353777777777778
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,0.56,0.5109601728928681,0.56,0.6300555555555556
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,0.5733333333333334,0.5516323385175844,0.5733333333333334,0.6338
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.json,0.525,0.4406481938824576,0.525,0.5986
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,0.5516666666666666,0.4999240900880245,0.5516666666666666,0.5548222222222223
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,0.5166666666666666,0.4888366627497062,0.5166666666666667,0.5207777777777778
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,0.615,0.6042250263421655,0.615,0.7055111111111112
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,0.6633333333333333,0.6552273451367712,0.6633333333333333,0.7120111111111112
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,0.6483333333333334,0.645567777463598,0.6483333333333333,0.7226333333333333
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,0.4983333333333333,0.4724095924466348,0.49833333333333335,0.4937666666666667
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS,4,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,REUSED_PREDECESSOR_MR00_PROBE,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-MR00.json,0.525,0.4726763065138353,0.525,0.5481
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,0,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR00.json,0.545,0.5005473245131251,0.545,0.6296222222222222
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR01.json,0.5216666666666667,0.4919979349509551,0.5216666666666666,0.5750777777777778
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,64,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,NEW_HIGH_BUDGET_64_128_256,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR02.json,0.5349999999999999,0.5219860707769012,0.535,0.5766222222222221
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C3-MULTI-PROB-AVG,C3,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR01.json,0.5183333333333333,0.43279764221765,0.5183333333333333,0.5922444444444445
P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS,8,NEURAL,A4-C3-MULTI-PROB-AVG,C3,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,DNN-EEGNET,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-MR02.json,0.5383333333333333,0.4529853767390424,0.5383333333333333,0.5796666666666667
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01.json,0.6466666666666667,0.64578111946533,0.6466666666666666,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02,Lee2019_MI,FULL_TRAIN,FULL,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02.json,0.685,0.6846136517233611,0.685,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00.json,0.5166666666666666,0.5154553049289892,0.5166666666666667,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01.json,0.5433333333333333,0.5430083615015122,0.5433333333333333,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,128,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02.json,0.5316666666666667,0.5292488363846534,0.5316666666666666,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,16,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00.json,0.5066666666666667,0.5057385535060279,0.5066666666666667,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01.json,0.5166666666666666,0.48258020006898933,0.5166666666666667,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,REUSED_PREDECESSOR_ANCHOR_REPEAT,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02.json,0.5233333333333333,0.4975168665667167,0.5233333333333333,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00.json,0.5700000000000001,0.5696126513862476,0.57,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,1,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01.json,0.5816666666666667,0.581405044819679,0.5816666666666667,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,256,SSL,A4-C2-MULTI-HARD-VOTE,C2,2,NEW_HIGH_BUDGET_64_128_256,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02.json,0.5583333333333333,0.5575652173913044,0.5583333333333333,
P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00,Lee2019_MI,P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS,32,SSL,A4-C2-MULTI-HARD-VOTE,C2,0,REUSED_PREDECESSOR_MR00_PROBE,SSL-CBRAMOD,/kaggle/working/iharq_p02_integrated_1_256_R1/runtime/supplements/stage18S_balanced_sensitivity_R1/metrics/P02-A4S-R1-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR00.json,0.4816666666666667,0.4689071612148535,0.4816666666666667,
